station_cd,station_g_cd,station_name,station_name_rn,line_cd,lon,lat
1164104,3100505,ＪＲ俊徳道,JR-SHUNTOKUMICHI,11641,135.572421,34.658372
1164105,1164105,ＪＲ長瀬,JR-NAGASE,11641,135.570168,34.649516
1164108,1164108,衣摺加美北,KIZURI-KAMIKITA,11641,135.567028,34.638333
1164106,1160716,新加美,SHINKAMI,11641,135.568588,34.626861
1164107,1160715,久宝寺,KYUHOJI,11641,135.583988,34.622558
1170101,1161642,米子,YONAGO,11701,133.33657,35.42327
1170102,1170102,安来,YASUGI,11701,133.259279,35.427995
1170103,1170103,荒島,ARASHIMA,11701,133.207432,35.431817
1170104,1170104,揖屋,IYA,11701,133.149334,35.428062
1170105,1170105,東松江,HIGASHI-MATSUE,11701,133.128472,35.445507
1170106,1170106,松江,MATSUE,11701,133.063871,35.463947
1170107,1170107,乃木,NOGI,11701,133.048665,35.44599
1170108,1170108,玉造温泉,TAMATSUKURIONSEN,11701,133.011825,35.430891
1170109,1170109,来待,KIMACHI,11701,132.951719,35.420722
1170110,1170110,宍道,SHINJI,11701,132.909224,35.406925
1170111,1170111,荘原,SHOBARA,11701,132.868139,35.393603
1170112,1170112,直江,NAOE,11701,132.807578,35.383754
1170113,1170113,出雲市,IZUMOSHI,11701,132.756518,35.360694
1170114,1170114,西出雲,NISHI-IZUMO,11701,132.721897,35.334871
1170115,1170115,出雲神西,IZUMOJINZAI,11701,132.702371,35.325116
1170116,1170116,江南,KONAN,11701,132.683263,35.31522
1170117,1170117,小田,ODA,11701,132.630215,35.28474
1170118,1170118,田儀,TAGI,11701,132.590152,35.275256
1170119,1170119,波根,HANE,11701,132.526076,35.240137
1170120,1170120,久手,KUTE,11701,132.508178,35.22943
1170121,1170121,大田市,ODASHI,11701,132.499343,35.200864
1170122,1170122,静間,SHIZUMA,11701,132.468015,35.195467
1170123,1170123,五十猛,ISOTAKE,11701,132.440938,35.192792
1170124,1170124,仁万,NIMA,11701,132.403511,35.150972
1170125,1170125,馬路,MAJI,11701,132.387422,35.128011
1170126,1170126,湯里,YUSATO,11701,132.375559,35.106568
1170127,1170127,温泉津,YUNOTSU,11701,132.350826,35.091256
1170128,1170128,石見福光,IWAMI-FUKUMITSU,11701,132.32885,35.076536
1170129,1170129,黒松,KUROMATSU,11701,132.313388,35.056963
1170130,1170130,浅利,ASARI,11701,132.274054,35.037084
1170131,1170131,江津,GOTSU,11701,132.223133,35.012801
1170132,1170132,都野津,TSUNOZU,11701,132.187398,34.9896
1170133,1170133,敬川,UYAGAWA,11701,132.173971,34.977826
1170134,1170134,波子,HASHI,11701,132.151287,34.964103
1170135,1170135,久代,KUSHIRO,11701,132.139174,34.949568
1170136,1170136,下府,SHIMOKO,11701,132.110541,34.927322
1170137,1170137,浜田,HAMADA,11701,132.088588,34.902683
1170138,1170138,西浜田,NISHI-HAMADA,11701,132.050434,34.869399
1170139,1170139,周布,SUFU,11701,132.017258,34.85812
1170140,1170140,折居,ORII,11701,131.986769,34.826336
1170141,1170141,三保三隅,MIHO-MISUMI,11701,131.956055,34.795619
1170142,1170142,岡見,OKAMI,11701,131.912526,34.771848
1170143,1170143,鎌手,KAMATE,11701,131.878224,34.751677
1170144,1170144,石見津田,IWAMI-TSUDA,11701,131.864757,34.722685
1170145,1170145,益田,MASUDA,11701,131.838932,34.678311
1170201,1170145,益田,MASUDA,11702,131.838932,34.678311
1170202,1170202,戸田小浜,TODAKOHAMA,11702,131.737783,34.673013
1170203,1170203,飯浦,IINOURA,11702,131.702082,34.668791
1170204,1170204,江崎,ESAKI,11702,131.661977,34.638167
1170205,1170205,須佐,SUSA,11702,131.6056,34.621814
1170206,1170206,宇田郷,UTAGO,11702,131.54871,34.57181
1170207,1170207,木与,KIYO,11702,131.50339,34.532658
1170208,1170208,奈古,NAGO,11702,131.47256,34.502938
1170209,1170209,長門大井,NAGATO-OI,11702,131.449788,34.471068
1170210,1170210,越ケ浜,KOSHIGAHAMA,11702,131.422599,34.439216
1170211,1170211,東萩,HIGASHI-HAGI,11702,131.410334,34.417207
1170212,1170212,萩,HAGI,11702,131.40121,34.393845
1170213,1170213,玉江,TAMAE,11702,131.379997,34.405388
1170214,1170214,三見,SAMMI,11702,131.330142,34.397263
1170215,1170215,飯井,II,11702,131.294847,34.379088
1170216,1170216,長門三隅,NAGATO-MISUMI,11702,131.236483,34.366163
1170217,1170217,長門市,NAGATOSHI,11702,131.185722,34.375417
1170218,1170218,黄波戸,KIWADO,11702,131.139695,34.385232
1170219,1170219,長門古市,NAGATO-FURUICHI,11702,131.101581,34.388461
1170220,1170220,人丸,HITOMARU,11702,131.057361,34.374192
1170221,1170221,伊上,IGAMI,11702,131.011351,34.370275
1170222,1170222,長門粟野,NAGATO-AWANO,11702,130.970175,34.357431
1170223,1170223,阿川,AGAWA,11702,130.925942,34.335721
1170224,1170224,特牛,KOTTOI,11702,130.91887,34.305979
1170225,1170225,滝部,TAKIBE,11702,130.946497,34.283782
1170226,1170226,長門二見,NAGATO-FUTAMI,11702,130.914747,34.251581
1170227,1170227,宇賀本郷,UKAHONGO,11702,130.927589,34.227303
1170228,1170228,湯玉,YUTAMA,11702,130.932681,34.209249
1170229,1170229,小串,KOGUSHI,11702,130.928326,34.170186
1170230,1170230,川棚温泉,KAWATANAONSEN,11702,130.921817,34.145914
1170231,1170231,黒井村,KUROIMURA,11702,130.912035,34.128066
1170232,1170232,梅ケ峠,UMEGATO,11702,130.900253,34.101469
1170233,1170233,吉見,YOSHIMI,11702,130.90382,34.069987
1170234,1170234,福江,FUKUE,11702,130.915673,34.04714
1170235,1170235,安岡,YASUOKA,11702,130.916635,34.024921
1170240,1170240,梶栗郷台地,KAJIKURI-GODAICHI,11702,130.923766,34.012716
1170236,1170236,綾羅木,AYARAGI,11702,130.926662,34.003932
1170237,1161235,幡生,HATABU,11702,130.92734,33.981592
1170238,1161236,下関,SHIMONOSEKI,11702,130.923038,33.950306
1170239,1161237,門司,MOJI,11702,130.933438,33.904309
1170301,1160917,岡山,OKAYAMA,11703,133.918552,34.666572
1170302,1161002,北長瀬,KITA-NAGASE,11703,133.885325,34.652995
1170303,1161003,庭瀬,NIWASE,11703,133.854454,34.642858
1170304,1161004,中庄,NAKASHO,11703,133.808225,34.626493
1170305,1161005,倉敷,KURASHIKI,11703,133.765473,34.601567
1170306,1170306,清音,KIYONE,11703,133.733461,34.643671
1170307,1170307,総社,SOJA,11703,133.738007,34.673534
1170308,1170308,豪渓,GOKEI,11703,133.722604,34.706299
1170309,1170309,日羽,HIWA,11703,133.689993,34.715716
1170310,1170310,美袋,MINAGI,11703,133.654388,34.719797
1170311,1170311,備中広瀬,BITCHU-HIROSE,11703,133.606464,34.758552
1170312,1170312,備中高梁,BITCHU-TAKAHASHI,11703,133.616524,34.788648
1170313,1170313,木野山,KINOYAMA,11703,133.614374,34.825682
1170314,1170314,備中川面,BITCHU-KAWAMO,11703,133.588543,34.850129
1170315,1170315,方谷,HOKOKU,11703,133.556457,34.876748
1170316,1170316,井倉,IKURA,11703,133.516301,34.931724
1170317,1170317,石蟹,ISHIGA,11703,133.479506,34.954752
1170318,1163425,新見,NIIMI,11703,133.45674,34.987232
1170319,1170319,備中神代,BITCHU-KOJIRO,11703,133.40079,34.994571
1170320,1170320,足立,ASHIDACHI,11703,133.383636,35.038908
1170321,1170321,新郷,NIIZATO,11703,133.367786,35.082087
1170322,1170322,上石見,KAMIIMAMI,11703,133.351273,35.112622
1170323,1170323,生山,SHOYAMA,11703,133.322054,35.171066
1170324,1170324,上菅,KAMISUGE,11703,133.341813,35.193886
1170325,1170325,黒坂,KUROSAKA,11703,133.383674,35.206893
1170326,1170326,根雨,NEU,11703,133.442036,35.241483
1170327,1170327,武庫,MUKO,11703,133.476857,35.267419
1170328,1170328,江尾,EBI,11703,133.484837,35.283043
1170329,1170329,伯耆溝口,HOKI-MIZOGUCHI,11703,133.435357,35.348207
1170330,1170330,岸本,KISHIMOTO,11703,133.409475,35.387333
1170331,1161640,伯耆大山,HOKI-DAISEN,11703,133.384216,35.430142
1170332,1161641,東山公園,HIGASHIYAMAKOEN,11703,133.351902,35.430753
1170333,1161642,米子,YONAGO,11703,133.33657,35.42327
1170401,1161619,鳥取,TOTTORI,11704,134.225901,35.493953
1170402,1170402,津ノ井,TSUNOI,11704,134.248594,35.461129
1170403,1170403,東郡家,HIGASHI-KOGE,11704,134.259877,35.429036
1170404,1170404,郡家,KOGE,11704,134.250807,35.412824
1170405,1170405,河原,KAWAHARA,11704,134.223098,35.397522
1170406,1170406,国英,KUNIFUSA,11704,134.217702,35.373016
1170407,1170407,鷹狩,TAKAGARI,11704,134.206304,35.354205
1170408,1170408,用瀬,MOCHIGASE,11704,134.205085,35.343492
1170409,1170409,因幡社,INABA-YASHIRO,11704,134.196673,35.312507
1170410,1170410,智頭,CHIZU,11704,134.22559,35.264992
1170411,1170411,土師,HAJI,11704,134.225627,35.232901
1170412,1170412,那岐,NAGI,11704,134.209968,35.213769
1170413,1170413,美作河井,MIMASAKA-KAWAI,11704,134.107048,35.205467
1170414,1170414,知和,CHIWA,11704,134.077537,35.192956
1170415,1170415,美作加茂,MIMASAKA-KAMO,11704,134.062239,35.169622
1170416,1170416,三浦,MIURA,11704,134.078069,35.141531
1170417,1170417,美作滝尾,MIMASAKA-TAKIO,11704,134.071324,35.123611
1170418,1170418,高野,TAKANO,11704,134.065834,35.080505
1170419,1163410,東津山,HIGASHI-TSUYAMA,11704,134.031818,35.058676
1170420,1163411,津山,TSUYAMA,11704,134.003477,35.054511
1170501,1161642,米子,YONAGO,11705,133.33657,35.42327
1170502,1170502,博労町,BAKUROMACHI,11705,133.339619,35.43168
1170503,1170503,富士見町,FUJIMICHO,11705,133.336627,35.434602
1170504,1170504,後藤,GOTO,11705,133.331264,35.440026
1170505,1170505,三本松口,SAMBOMMATSUGUCHI,11705,133.323072,35.446159
1170506,1170506,河崎口,KAWASAKIGUCHI,11705,133.305407,35.45676
1170507,1170507,弓ケ浜,YUMIGAHAMA,11705,133.288527,35.466757
1170508,1170508,和田浜,WADAHAMA,11705,133.265496,35.480541
1170509,1170509,大篠津町,OSHINOZUCHO,11705,133.255891,35.4889
1170510,1170510,米子空港,YONAGO-AIRPORT,11705,133.247372,35.502321
1170511,1170511,中浜,NAKAHAMA,11705,133.24518,35.506165
1170512,1170512,高松町,TAKAMATSUCHO,11705,133.23985,35.515408
1170513,1170513,余子,AMARIKO,11705,133.236464,35.521216
1170514,1170514,上道,AGARIMICHI,11705,133.230748,35.531148
1170515,1170515,馬場崎町,BABASAKICHO,11705,133.2265,35.538461
1170516,1170516,境港,SAKAIMINATO,11705,133.222762,35.545002
1170601,1170110,宍道,SHINJI,11706,132.909224,35.406925
1170602,1170602,南宍道,MINAMI-SHINJI,11706,132.918182,35.380075
1170603,1170603,加茂中,KAMONAKA,11706,132.910548,35.344096
1170604,1170604,幡屋,HATAYA,11706,132.939339,35.334879
1170605,1170605,出雲大東,IZUMO-DAITO,11706,132.958176,35.325597
1170606,1170606,南大東,MINAMI-DAITO,11706,132.928405,35.307981
1170607,1170607,木次,KISUKI,11706,132.901905,35.294669
1170608,1170608,日登,HINOBORI,11706,132.931261,35.276464
1170609,1170609,下久野,SHIMOKUNO,11706,132.991949,35.264811
1170610,1170610,出雲八代,IZUMO-YASHIRO,11706,133.001448,35.22722
1170611,1170611,出雲三成,IZUMO-MINARI,11706,133.009786,35.196669
1170612,1170612,亀嵩,KAMEDAKE,11706,133.05279,35.206204
1170613,1170613,出雲横田,IZUMO-YOKOTA,11706,133.092394,35.177411
1170614,1170614,八川,YAKAWA,11706,133.089454,35.149334
1170615,1170615,出雲坂根,IZUMO-SAKANE,11706,133.12067,35.10234
1170616,1170616,三井野原,MIINOHARA,11706,133.116341,35.091399
1170617,1170617,油木,YUKI,11706,133.119273,35.044567
1170618,1170618,備後落合,BINGO-OCHIAI,11706,133.148296,35.001167
1170701,1170131,江津,GOTSU,11707,132.223133,35.012801
1170702,1170702,江津本町,GOTSUHOMMACHI,11707,132.230266,35.007212
1170703,1170703,千金,CHIGANE,11707,132.249822,35.001635
1170704,1170704,川平,KAWAHIRA,11707,132.284411,34.996969
1170705,1170705,川戸,KAWADO,11707,132.333583,34.959735
1170706,1170706,田津,TAZU,11707,132.384492,34.951875
1170707,1170707,石見川越,IWAMI-KAWAGOE,11707,132.4154,34.950276
1170708,1170708,鹿賀,SHIKAGA,11707,132.445753,34.962967
1170709,1170709,因原,IMBARA,11707,132.473262,34.966514
1170710,1170710,石見川本,IWAMI-KAWAMOTO,11707,132.492624,34.99129
1170711,1170711,木路原,KIROHARA,11707,132.508325,34.997514
1170712,1170712,竹,TAKE,11707,132.529753,35.012676
1170713,1170713,乙原,OMBARA,11707,132.547479,35.026135
1170714,1170714,石見簗瀬,IWAMI-YANAZE,11707,132.565521,35.042339
1170715,1170715,明塚,AKATSUKA,11707,132.583933,35.048799
1170716,1170716,粕淵,KASUBUCHI,11707,132.592926,35.072447
1170717,1170717,浜原,HAMAHARA,11707,132.599564,35.060043
1170718,1170718,沢谷,SAWADANI,11707,132.634682,35.057894
1170719,1170719,潮,USHIO,11707,132.632425,35.016034
1170720,1170720,石見松原,IWAMI-MATSUBARA,11707,132.615042,34.992792
1170721,1170721,石見都賀,IWAMI-MATSUGA,11707,132.642711,34.956356
1170722,1170722,宇都井,UZUI,11707,132.629657,34.906557
1170723,1170723,伊賀和志,IKAWASHI,11707,132.66094,34.895039
1170724,1170724,口羽,KUCHIBA,11707,132.671234,34.884442
1170725,1170725,江平,GOBIRA,11707,132.702219,34.875252
1170726,1170726,作木口,SAKUGIGUCHI,11707,132.707061,34.86017
1170727,1170727,香淀,KOYODO,11707,132.71385,34.827113
1170728,1170728,式敷,SHIKIJIKI,11707,132.712598,34.815809
1170729,1170729,信木,NOBUKI,11707,132.730502,34.812983
1170730,1170730,所木,TOKOROGI,11707,132.75121,34.809925
1170731,1170731,船佐,FUNASA,11707,132.766153,34.808086
1170732,1170732,長谷,NAGATANI,11707,132.788146,34.803142
1170733,1170733,粟屋,AWAYA,11707,132.812892,34.810197
1170734,1170734,尾関山,OZEKIYAMA,11707,132.8417,34.812737
1170735,1170735,三次,MIYOSHI,11707,132.855976,34.802646
1170801,1161224,新山口,SHIN-YAMAGUCHI,11708,131.39657,34.093255
1170802,1170802,周防下郷,SUO-SHIMOGO,11708,131.401723,34.101132
1170803,1170803,上郷,KAMIGO,11708,131.40179,34.116333
1170804,1170804,仁保津,NIHOZU,11708,131.415455,34.128821
1170805,1170805,大歳,OTOSHI,11708,131.433091,34.147278
1170806,1170806,矢原,YABARA,11708,131.446229,34.150681
1170807,1170807,湯田温泉,YUDAONSEN,11708,131.460093,34.159797
1170808,1170808,山口,YAMAGUCHI,11708,131.480985,34.172737
1170809,1170809,上山口,KAMI-YAMAGUCHI,11708,131.484742,34.18239
1170810,1170810,宮野,MIYANO,11708,131.498735,34.191429
1170811,1170811,仁保,NIHO,11708,131.536264,34.216291
1170812,1170812,篠目,SHINOME,11708,131.562166,34.279135
1170813,1170813,長門峡,CHOMONKYO,11708,131.578725,34.304532
1170814,1170814,渡川,WATARIGAWA,11708,131.604033,34.322922
1170815,1170815,三谷,MITANI,11708,131.624217,34.341568
1170816,1170816,名草,NAGUSA,11708,131.651203,34.353789
1170817,1170817,地福,JIFUKU,11708,131.674229,34.362738
1170818,1170818,鍋倉,NABEKURA,11708,131.694161,34.378276
1170819,1170819,徳佐,TOKUSA,11708,131.720042,34.399618
1170820,1170820,船平山,FUNAHIRAYAMA,11708,131.734107,34.421369
1170821,1170821,津和野,TSUWANO,11708,131.773727,34.472529
1170822,1170822,青野山,AONOYAMA,11708,131.803191,34.480962
1170823,1170823,日原,NICHIHARA,11708,131.831892,34.532494
1170824,1170824,青原,AOHARA,11708,131.800633,34.560351
1170825,1170825,東青原,HIGASHI-AOHARA,11708,131.79746,34.585026
1170826,1170826,石見横田,IWAMI-YOKOTA,11708,131.804506,34.617965
1170827,1170827,本俣賀,HOMMATAGA,11708,131.826922,34.652647
1170828,1170145,益田,MASUDA,11708,131.838932,34.678311
1170901,1160917,岡山,OKAYAMA,11709,133.918552,34.666572
1170902,1170902,大元,OMOTO,11709,133.910795,34.647571
1170903,1170903,備前西市,BIZEN-NISHIICHI,11709,133.899852,34.631448
1170904,1170904,妹尾,SENOO,11709,133.871246,34.608269
1170905,1170905,備中箕島,BITCHU-MISHIMA,11709,133.850889,34.605697
1170906,1170906,早島,HAYASHIMA,11709,133.833306,34.602158
1170907,1170907,久々原,KUGUHARA,11709,133.82796,34.592158
1170908,1170908,茶屋町,CHAYAMACHI,11709,133.825906,34.57694
1170909,1170909,彦崎,HIKOSAKI,11709,133.835045,34.552035
1170910,1170910,備前片岡,BIZEN-KATAOKA,11709,133.861837,34.54381
1170911,1170911,迫川,HAZAKAWA,11709,133.879394,34.536484
1170912,1170912,常山,TSUNEYAMA,11709,133.893096,34.531374
1170913,1170913,八浜,HACHIHAMA,11709,133.919504,34.532039
1170914,1170914,備前田井,BIZEN-TAI,11709,133.943117,34.516027
1170915,1170915,宇野,UNO,11709,133.953706,34.495035
1171001,1170908,茶屋町,CHAYAMACHI,11710,133.825906,34.57694
1171002,1171002,植松,UEMATSU,11710,133.827979,34.551158
1171003,1171003,木見,KIMI,11710,133.823785,34.52773
1171004,1171004,上の町,KAMINOCHO,11710,133.815233,34.490944
1171005,1171005,児島,KOJIMA,11710,133.807729,34.462817
1171006,1171006,宇多津,UTAZU,11710,133.813686,34.306271
1171301,1160917,岡山,OKAYAMA,11713,133.918552,34.666572
1171302,1171302,備前三門,BIZEN-MIKADO,11713,133.900501,34.66786
1171303,1171303,大安寺,DAIANJI,11713,133.887711,34.662894
1171304,1171304,備前一宮,BIZEN-ICHINOMIYA,11713,133.864083,34.678838
1171305,1171305,吉備津,KIBITSU,11713,133.846201,34.674491
1171306,1171306,備中高松,BITCHU-TAKAMATSU,11713,133.822382,34.68649
1171307,1171307,足守,ASHIMORI,11713,133.802765,34.698075
1171308,1171308,服部,HATTORI,11713,133.775395,34.691153
1171309,1171309,東総社,HIGASHI-SOJA,11713,133.751411,34.677774
1171310,1170307,総社,SOJA,11713,133.738007,34.673534
1171401,1163425,新見,NIIMI,11714,133.45674,34.987232
1171402,1171402,布原,NUNOHARA,11714,133.422293,34.988086
1171403,1170319,備中神代,BITCHU-KOJIRO,11714,133.40079,34.994571
1171404,1171404,坂根,SAKANE,11714,133.37079,34.972957
1171405,1171405,市岡,ICHIOKA,11714,133.346948,34.966232
1171406,1171406,矢神,YAGAMI,11714,133.332797,34.943413
1171407,1171407,野馳,NOCHI,11714,133.316833,34.915046
1171408,1171408,東城,TOJO,11714,133.273687,34.901802
1171409,1171409,備後八幡,BINGO-YAWATA,11714,133.232086,34.938192
1171410,1171410,内名,UCHINA,11714,133.231937,34.964959
1171411,1171411,小奴可,ONUKA,11714,133.211211,34.994552
1171412,1171412,道後山,DOGOYAMA,11714,133.178269,35.010894
1171413,1170618,備後落合,BINGO-OCHIAI,11714,133.148296,35.001167
1171414,1171414,比婆山,HIBAYAMA,11714,133.123236,34.966298
1171415,1171415,備後西城,BINGO-SAIJO,11714,133.119729,34.940345
1171416,1171416,平子,HIRAKO,11714,133.100154,34.912879
1171417,1171417,高,TAKA,11714,133.070603,34.87778
1171418,1171418,備後庄原,BINGO-SHOBARA,11714,133.016105,34.862317
1171419,1171419,備後三日市,BINGO-MIKKAICHI,11714,132.998269,34.85507
1171420,1171420,七塚,NANATSUKA,11714,132.98584,34.844391
1171421,1171421,山ノ内,YAMANOUCHI,11714,132.957671,34.829608
1171422,1171422,下和知,SHIMOWACHI,11714,132.925336,34.797668
1171423,1171423,塩町,SHIOMACHI,11714,132.913863,34.774265
1171424,1171424,神杉,KAMISUGI,11714,132.902747,34.780725
1171425,1171425,八次,YATSUGI,11714,132.878805,34.802244
1171426,1170735,三次,MIYOSHI,11714,132.855976,34.802646
1171427,1171427,西三次,NISHI-MIYOSHI,11714,132.840961,34.798524
1171428,1171428,志和地,SHIWACHI,11714,132.80392,34.740475
1171429,1171429,上川立,KAMIKAWATACHI,11714,132.784873,34.725373
1171430,1171430,甲立,KOTACHI,11714,132.759991,34.692611
1171431,1171431,吉田口,YOSHIDAGUCHI,11714,132.745832,34.664106
1171432,1171432,向原,MUKAIHARA,11714,132.719883,34.615215
1171433,1171433,井原市,IBARAICHI,11714,132.675569,34.585013
1171434,1171434,志和口,SHIWAGUCHI,11714,132.658205,34.554333
1171435,1171435,上三田,KAMI-MITA,11714,132.64389,34.538646
1171436,1171436,中三田,NAKA-MITA,11714,132.609329,34.513604
1171437,1171437,白木山,SHIRAKIYAMA,11714,132.587867,34.500563
1171438,1171438,狩留家,KARUGA,11714,132.579007,34.486614
1171439,1171439,上深川,KAMI-FUKAWA,11714,132.562619,34.47591
1171440,1171440,中深川,NAKA-FUKAWA,11714,132.533971,34.481076
1171441,1171441,下深川,SHIMO-FUKAWA,11714,132.524702,34.488683
1171442,1171442,玖村,KUMURA,11714,132.507898,34.482039
1171443,1171443,安芸矢口,AKIYAGUCHI,11714,132.495094,34.463579
1171444,1171444,戸坂,HESAKA,11714,132.491246,34.438193
1171445,1171445,矢賀,YAGA,11714,132.497769,34.399319
1171446,1161115,広島,HIROSHIMA,11714,132.475593,34.397446
1171501,1163411,津山,TSUYAMA,11715,134.003477,35.054511
1171502,1171502,津山口,TSUYAMAGUCHI,11715,133.982879,35.054569
1171503,1171503,佐良山,SARAYAMA,11715,133.960748,35.032024
1171504,1171504,亀甲,KAMENOKO,11715,133.959188,34.998542
1171505,1171505,小原,OBARA,11715,133.962033,34.968234
1171506,1171506,誕生寺,TANJOJI,11715,133.959375,34.951768
1171507,1171507,弓削,YUGE,11715,133.957849,34.925457
1171508,1171508,神目,KOME,11715,133.935142,34.896201
1171509,1171509,福渡,FUKUWATARI,11715,133.904037,34.870256
1171510,1171510,建部,TAKEBE,11715,133.899187,34.842285
1171511,1171511,金川,KANAGAWA,11715,133.933724,34.792029
