line_cd,company_cd,line_name,line_name_rn,line_type,station_cd,station_g_cd,station_name,station_name_rn,lon,lat
11708,4,山口線,Yamaguchi Line,2,1170817,1170817,地福,JIFUKU,131.674229,34.362738
11708,4,山口線,Yamaguchi Line,2,1170818,1170818,鍋倉,NABEKURA,131.694161,34.378276
11708,4,山口線,Yamaguchi Line,2,1170819,1170819,徳佐,TOKUSA,131.720042,34.399618
11708,4,山口線,Yamaguchi Line,2,1170820,1170820,船平山,FUNAHIRAYAMA,131.734107,34.421369
11708,4,山口線,Yamaguchi Line,2,1170821,1170821,津和野,TSUWANO,131.773727,34.472529
11708,4,山口線,Yamaguchi Line,2,1170822,1170822,青野山,AONOYAMA,131.803191,34.480962
11708,4,山口線,Yamaguchi Line,2,1170823,1170823,日原,NICHIHARA,131.831892,34.532494
11708,4,山口線,Yamaguchi Line,2,1170824,1170824,青原,AOHARA,131.800633,34.560351
11708,4,山口線,Yamaguchi Line,2,1170825,1170825,東青原,HIGASHI-AOHARA,131.79746,34.585026
11708,4,山口線,Yamaguchi Line,2,1170826,1170826,石見横田,IWAMI-YOKOTA,131.804506,34.617965
11708,4,山口線,Yamaguchi Line,2,1170827,1170827,本俣賀,HOMMATAGA,131.826922,34.652647
11708,4,山口線,Yamaguchi Line,2,1170828,1170145,益田,MASUDA,131.838932,34.678311
11709,4,宇野線,Uno Line,2,1170901,1160917,岡山,OKAYAMA,133.918552,34.666572
11709,4,宇野線,Uno Line,2,1170902,1170902,大元,OMOTO,133.910795,34.647571
11709,4,宇野線,Uno Line,2,1170903,1170903,備前西市,BIZEN-NISHIICHI,133.899852,34.631448
11709,4,宇野線,Uno Line,2,1170904,1170904,妹尾,SENOO,133.871246,34.608269
11709,4,宇野線,Uno Line,2,1170905,1170905,備中箕島,BITCHU-MISHIMA,133.850889,34.605697
11709,4,宇野線,Uno Line,2,1170906,1170906,早島,HAYASHIMA,133.833306,34.602158
11709,4,宇野線,Uno Line,2,1170907,1170907,久々原,KUGUHARA,133.82796,34.592158
11709,4,宇野線,Uno Line,2,1170908,1170908,茶屋町,CHAYAMACHI,133.825906,34.57694
11709,4,宇野線,Uno Line,2,1170909,1170909,彦崎,HIKOSAKI,133.835045,34.552035
11709,4,宇野線,Uno Line,2,1170910,1170910,備前片岡,BIZEN-KATAOKA,133.861837,34.54381
11709,4,宇野線,Uno Line,2,1170911,1170911,迫川,HAZAKAWA,133.879394,34.536484
11709,4,宇野線,Uno Line,2,1170912,1170912,常山,TSUNEYAMA,133.893096,34.531374
11709,4,宇野線,Uno Line,2,1170913,1170913,八浜,HACHIHAMA,133.919504,34.532039
11709,4,宇野線,Uno Line,2,1170914,1170914,備前田井,BIZEN-TAI,133.943117,34.516027
11709,4,宇野線,Uno Line,2,1170915,1170915,宇野,UNO,133.953706,34.495035
11710,4,瀬戸大橋線,Honshi-Bisan Line,2,1171001,1170908,茶屋町,CHAYAMACHI,133.825906,34.57694
11710,4,瀬戸大橋線,Honshi-Bisan Line,2,1171002,1171002,植松,UEMATSU,133.827979,34.551158
11710,4,瀬戸大橋線,Honshi-Bisan Line,2,1171003,1171003,木見,KIMI,133.823785,34.52773
11710,4,瀬戸大橋線,Honshi-Bisan Line,2,1171004,1171004,上の町,KAMINOCHO,133.815233,34.490944
11710,4,瀬戸大橋線,Honshi-Bisan Line,2,1171005,1171005,児島,KOJIMA,133.807729,34.462817
11710,4,瀬戸大橋線,Honshi-Bisan Line,2,1171006,1171006,宇多津,UTAZU,133.813686,34.306271
11713,4,吉備線,Kibi Line,2,1171301,1160917,岡山,OKAYAMA,133.918552,34.666572
11713,4,吉備線,Kibi Line,2,1171302,1171302,備前三門,BIZEN-MIKADO,133.900501,34.66786
11713,4,吉備線,Kibi Line,2,1171303,1171303,大安寺,DAIANJI,133.887711,34.662894
11713,4,吉備線,Kibi Line,2,1171304,1171304,備前一宮,BIZEN-ICHINOMIYA,133.864083,34.678838
11713,4,吉備線,Kibi Line,2,1171305,1171305,吉備津,KIBITSU,133.846201,34.674491
11713,4,吉備線,Kibi Line,2,1171306,1171306,備中高松,BITCHU-TAKAMATSU,133.822382,34.68649
11713,4,吉備線,Kibi Line,2,1171307,1171307,足守,ASHIMORI,133.802765,34.698075
11713,4,吉備線,Kibi Line,2,1171308,1171308,服部,HATTORI,133.775395,34.691153
11713,4,吉備線,Kibi Line,2,1171309,1171309,東総社,HIGASHI-SOJA,133.751411,34.677774
11713,4,吉備線,Kibi Line,2,1171310,1170307,総社,SOJA,133.738007,34.673534
11714,4,芸備線,Geibi Line,2,1171401,1163425,新見,NIIMI,133.45674,34.987232
11714,4,芸備線,Geibi Line,2,1171402,1171402,布原,NUNOHARA,133.422293,34.988086
11714,4,芸備線,Geibi Line,2,1171403,1170319,備中神代,BITCHU-KOJIRO,133.40079,34.994571
11714,4,芸備線,Geibi Line,2,1171404,1171404,坂根,SAKANE,133.37079,34.972957
11714,4,芸備線,Geibi Line,2,1171405,1171405,市岡,ICHIOKA,133.346948,34.966232
11714,4,芸備線,Geibi Line,2,1171406,1171406,矢神,YAGAMI,133.332797,34.943413
11714,4,芸備線,Geibi Line,2,1171407,1171407,野馳,NOCHI,133.316833,34.915046
11714,4,芸備線,Geibi Line,2,1171408,1171408,東城,TOJO,133.273687,34.901802
11714,4,芸備線,Geibi Line,2,1171409,1171409,備後八幡,BINGO-YAWATA,133.232086,34.938192
11714,4,芸備線,Geibi Line,2,1171410,1171410,内名,UCHINA,133.231937,34.964959
11714,4,芸備線,Geibi Line,2,1171411,1171411,小奴可,ONUKA,133.211211,34.994552
11714,4,芸備線,Geibi Line,2,1171412,1171412,道後山,DOGOYAMA,133.178269,35.010894
11714,4,芸備線,Geibi Line,2,1171413,1170618,備後落合,BINGO-OCHIAI,133.148296,35.001167
11714,4,芸備線,Geibi Line,2,1171414,1171414,比婆山,HIBAYAMA,133.123236,34.966298
11714,4,芸備線,Geibi Line,2,1171415,1171415,備後西城,BINGO-SAIJO,133.119729,34.940345
11714,4,芸備線,Geibi Line,2,1171416,1171416,平子,HIRAKO,133.100154,34.912879
11714,4,芸備線,Geibi Line,2,1171417,1171417,高,TAKA,133.070603,34.87778
11714,4,芸備線,Geibi Line,2,1171418,1171418,備後庄原,BINGO-SHOBARA,133.016105,34.862317
11714,4,芸備線,Geibi Line,2,1171419,1171419,備後三日市,BINGO-MIKKAICHI,132.998269,34.85507
11714,4,芸備線,Geibi Line,2,1171420,1171420,七塚,NANATSUKA,132.98584,34.844391
11714,4,芸備線,Geibi Line,2,1171421,1171421,山ノ内,YAMANOUCHI,132.957671,34.829608
11714,4,芸備線,Geibi Line,2,1171422,1171422,下和知,SHIMOWACHI,132.925336,34.797668
11714,4,芸備線,Geibi Line,2,1171423,1171423,塩町,SHIOMACHI,132.913863,34.774265
11714,4,芸備線,Geibi Line,2,1171424,1171424,神杉,KAMISUGI,132.902747,34.780725
11714,4,芸備線,Geibi Line,2,1171425,1171425,八次,YATSUGI,132.878805,34.802244
11714,4,芸備線,Geibi Line,2,1171426,1170735,三次,MIYOSHI,132.855976,34.802646
11714,4,芸備線,Geibi Line,2,1171427,1171427,西三次,NISHI-MIYOSHI,132.840961,34.798524
11714,4,芸備線,Geibi Line,2,1171428,1171428,志和地,SHIWACHI,132.80392,34.740475
11714,4,芸備線,Geibi Line,2,1171429,1171429,上川立,KAMIKAWATACHI,132.784873,34.725373
11714,4,芸備線,Geibi Line,2,1171430,1171430,甲立,KOTACHI,132.759991,34.692611
11714,4,芸備線,Geibi Line,2,1171431,1171431,吉田口,YOSHIDAGUCHI,132.745832,34.664106
11714,4,芸備線,Geibi Line,2,1171432,1171432,向原,MUKAIHARA,132.719883,34.615215
11714,4,芸備線,Geibi Line,2,1171433,1171433,井原市,IBARAICHI,132.675569,34.585013
11714,4,芸備線,Geibi Line,2,1171434,1171434,志和口,SHIWAGUCHI,132.658205,34.554333
11714,4,芸備線,Geibi Line,2,1171435,1171435,上三田,KAMI-MITA,132.64389,34.538646
11714,4,芸備線,Geibi Line,2,1171436,1171436,中三田,NAKA-MITA,132.609329,34.513604
11714,4,芸備線,Geibi Line,2,1171437,1171437,白木山,SHIRAKIYAMA,132.587867,34.500563
11714,4,芸備線,Geibi Line,2,1171438,1171438,狩留家,KARUGA,132.579007,34.486614
11714,4,芸備線,Geibi Line,2,1171439,1171439,上深川,KAMI-FUKAWA,132.562619,34.47591
11714,4,芸備線,Geibi Line,2,1171440,1171440,中深川,NAKA-FUKAWA,132.533971,34.481076
11714,4,芸備線,Geibi Line,2,1171441,1171441,下深川,SHIMO-FUKAWA,132.524702,34.488683
11714,4,芸備線,Geibi Line,2,1171442,1171442,玖村,KUMURA,132.507898,34.482039
11714,4,芸備線,Geibi Line,2,1171443,1171443,安芸矢口,AKIYAGUCHI,132.495094,34.463579
11714,4,芸備線,Geibi Line,2,1171444,1171444,戸坂,HESAKA,132.491246,34.438193
11714,4,芸備線,Geibi Line,2,1171445,1171445,矢賀,YAGA,132.497769,34.399319
11714,4,芸備線,Geibi Line,2,1171446,1161115,広島,HIROSHIMA,132.475593,34.397446
11715,4,津山線,Tsuyama Line,2,1171501,1163411,津山,TSUYAMA,134.003477,35.054511
11715,4,津山線,Tsuyama Line,2,1171502,1171502,津山口,TSUYAMAGUCHI,133.982879,35.054569
11715,4,津山線,Tsuyama Line,2,1171503,1171503,佐良山,SARAYAMA,133.960748,35.032024
11715,4,津山線,Tsuyama Line,2,1171504,1171504,亀甲,KAMENOKO,133.959188,34.998542
11715,4,津山線,Tsuyama Line,2,1171505,1171505,小原,OBARA,133.962033,34.968234
11715,4,津山線,Tsuyama Line,2,1171506,1171506,誕生寺,TANJOJI,133.959375,34.951768
11715,4,津山線,Tsuyama Line,2,1171507,1171507,弓削,YUGE,133.957849,34.925457
11715,4,津山線,Tsuyama Line,2,1171508,1171508,神目,KOME,133.935142,34.896201
11715,4,津山線,Tsuyama Line,2,1171509,1171509,福渡,FUKUWATARI,133.904037,34.870256
11715,4,津山線,Tsuyama Line,2,1171510,1171510,建部,TAKEBE,133.899187,34.842285
11715,4,津山線,Tsuyama Line,2,1171511,1171511,金川,KANAGAWA,133.933724,34.792029
11715,4,津山線,Tsuyama Line,2,1171512,1171512,野々口,NONOKUCHI,133.932603,34.771104
11715,4,津山線,Tsuyama Line,2,1171513,1171513,牧山,MAKIYAMA,133.960424,34.741221
11715,4,津山線,Tsuyama Line,2,1171514,1171514,玉柏,TAMAGASHI,133.964472,34.716965
11715,4,津山線,Tsuyama Line,2,1171515,1171515,備前原,BIZEN-HARA,133.944929,34.704965
11715,4,津山線,Tsuyama Line,2,1171516,1171516,法界院,HOKAIIN,133.927547,34.684851
11715,4,津山線,Tsuyama Line,2,1171517,1160917,岡山,OKAYAMA,133.918552,34.666572
11716,4,呉線,Kure Line,2,1171601,1161019,糸崎,ITOZAKI,133.104317,34.392429
11716,4,呉線,Kure Line,2,1171602,1161020,三原,MIHARA,133.083049,34.400486
11716,4,呉線,Kure Line,2,1171603,1171603,須波,SUNAMI,133.083724,34.370061
11716,4,呉線,Kure Line,2,1171604,1171604,安芸幸崎,AKI-SAIZAKI,133.040096,34.338165
11716,4,呉線,Kure Line,2,1171605,1171605,忠海,TADANOUMI,132.991289,34.33689
11716,4,呉線,Kure Line,2,1171606,1171606,安芸長浜,AKINAGAHAMA,132.962681,34.337804
11716,4,呉線,Kure Line,2,1171607,1171607,大乗,ONORI,132.945311,34.340656
11716,4,呉線,Kure Line,2,1171608,1171608,竹原,TAKEHARA,132.909705,34.33945
11716,4,呉線,Kure Line,2,1171609,1171609,吉名,YOSHINA,132.86576,34.320616
11716,4,呉線,Kure Line,2,1171610,1171610,安芸津,AKITSU,132.817838,34.318227
11716,4,呉線,Kure Line,2,1171611,1171611,風早,KAZAHAYA,132.795789,34.303234
11716,4,呉線,Kure Line,2,1171612,1171612,安浦,YASUURA,132.744067,34.284013
11716,4,呉線,Kure Line,2,1171613,1171613,安登,ATO,132.722741,34.254396
11716,4,呉線,Kure Line,2,1171614,1171614,安芸川尻,AKIKAWAJIRI,132.691672,34.232854
11716,4,呉線,Kure Line,2,1171615,1171615,仁方,NIGATA,132.655406,34.221784
11716,4,呉線,Kure Line,2,1171616,1171616,広,HIRO,132.628417,34.228613
11716,4,呉線,Kure Line,2,1171617,1171617,新広,SHIN-HIRO,132.614557,34.23206
11716,4,呉線,Kure Line,2,1171618,1171618,安芸阿賀,AKIAGA,132.599788,34.235843
11716,4,呉線,Kure Line,2,1171619,1171619,呉,KURE,132.557578,34.244652
11716,4,呉線,Kure Line,2,1171620,1171620,川原石,KAWARAISHI,132.541143,34.248817
11716,4,呉線,Kure Line,2,1171621,1171621,吉浦,YOSHIURA,132.527189,34.257947
11716,4,呉線,Kure Line,2,1171622,1171622,かるが浜,KARUGAHAMA,132.517523,34.263885
11716,4,呉線,Kure Line,2,1171623,1171623,天応,TENNO,132.519617,34.282238
11716,4,呉線,Kure Line,2,1171624,1171624,呉ポートピア,KURE-PORTOPIA,132.512951,34.29192
11716,4,呉線,Kure Line,2,1171625,1171625,小屋浦,KOYAURA,132.506446,34.302363
11716,4,呉線,Kure Line,2,1171626,1171626,水尻,MIZUSHIRI,132.498763,34.319433
11716,4,呉線,Kure Line,2,1171627,1171627,坂,SAKA,132.510736,34.338635
11716,4,呉線,Kure Line,2,1171628,1171628,矢野,YANO,132.531931,34.352081
11716,4,呉線,Kure Line,2,1171629,1161112,海田市,KAITAICHI,132.530542,34.372089
11716,4,呉線,Kure Line,2,1171630,1161113,向洋,MUKAINADA,132.506191,34.376636
11716,4,呉線,Kure Line,2,1171631,1161114,天神川,TENJINGAWA,132.498311,34.389959
11716,4,呉線,Kure Line,2,1171632,1161115,広島,HIROSHIMA,132.475593,34.397446
11717,4,可部線,Kabe Line,2,1171701,1161115,広島,HIROSHIMA,132.475593,34.397446
11717,4,可部線,Kabe Line,2,1171716,1161130,新白島,SHIN-HAKUSHIMA,132.461528,34.408361
11717,4,可部線,Kabe Line,2,1171702,1161116,横川,YOKOGAWA,132.45045,34.410173
11717,4,可部線,Kabe Line,2,1171703,1171703,三滝,MITAKI,132.447397,34.417278
11717,4,可部線,Kabe Line,2,1171704,1171704,安芸長束,AKI-NAGATSUKA,132.456063,34.428382
11717,4,可部線,Kabe Line,2,1171705,1171705,下祇園,SHIMO-GION,132.462328,34.439354
11717,4,可部線,Kabe Line,2,1171706,1171706,古市橋,FURUICHIBASHI,132.468089,34.450516
11717,4,可部線,Kabe Line,2,1171707,1171707,大町,OMACHI,132.470655,34.461136
11717,4,可部線,Kabe Line,2,1171708,1171708,緑井,MIDORII,132.475851,34.467459
11717,4,可部線,Kabe Line,2,1171709,1171709,七軒茶屋,SHICIKENJAYA,132.481156,34.472609
11717,4,可部線,Kabe Line,2,1171710,1171710,梅林,BAIRIN,132.494166,34.480877
11717,4,可部線,Kabe Line,2,1171711,1171711,上八木,KAMIYAGI,132.506037,34.489805
11717,4,可部線,Kabe Line,2,1171712,1171712,中島,NAKASHIMA,132.513075,34.500351
11717,4,可部線,Kabe Line,2,1171713,1171713,可部,KABE,132.51073,34.512066
11717,4,可部線,Kabe Line,2,1171714,1171714,河戸帆待川,KODO-HOMACHIGAWA,132.505003,34.5167
11717,4,可部線,Kabe Line,2,1171715,1171715,あき亀山,AKI-KAMEYAMA,132.4959,34.517264
11720,4,福塩線,Fukuen Line,2,1172001,1161014,福山,FUKUYAMA,133.361429,34.489291
11720,4,福塩線,Fukuen Line,2,1172002,1172002,備後本庄,BINGO-HONJO,133.345083,34.493312
11720,4,福塩線,Fukuen Line,2,1172003,1172003,横尾,YOKOO,133.363484,34.52139
11720,4,福塩線,Fukuen Line,2,1172004,1172004,神辺,KANNABE,133.378747,34.537131
11720,4,福塩線,Fukuen Line,2,1172005,1172005,湯田村,YUDAMURA,133.371294,34.551918
11720,4,福塩線,Fukuen Line,2,1172006,1172006,道上,MICHINOUE,133.361398,34.553503
11720,4,福塩線,Fukuen Line,2,1172007,1172007,万能倉,MANAGURA,133.338516,34.551092
11720,4,福塩線,Fukuen Line,2,1172008,1172008,駅家,EKIYA,133.3259,34.549079
11720,4,福塩線,Fukuen Line,2,1172009,1172009,近田,CHIKATA,133.31096,34.54627
11720,4,福塩線,Fukuen Line,2,1172010,1172010,戸手,TODE,133.300613,34.546478
11720,4,福塩線,Fukuen Line,2,1172011,1172011,上戸手,KAMI-TODE,133.282137,34.5515
11720,4,福塩線,Fukuen Line,2,1172012,1172012,新市,SHIN-ICHI,133.269483,34.554429
11720,4,福塩線,Fukuen Line,2,1172013,1172013,高木,TAKAGI,133.253231,34.562987
11720,4,福塩線,Fukuen Line,2,1172014,1172014,鵜飼,UKAI,133.244462,34.567905
11720,4,福塩線,Fukuen Line,2,1172015,1172015,府中,FUCHU,133.236021,34.571646
11720,4,福塩線,Fukuen Line,2,1172016,1172016,下川辺,SHIMOKAWABE,133.205282,34.554311
11720,4,福塩線,Fukuen Line,2,1172017,1172017,中畑,NAKAHATA,133.193301,34.582311
11720,4,福塩線,Fukuen Line,2,1172018,1172018,河佐,KAWASA,133.16669,34.589929
11720,4,福塩線,Fukuen Line,2,1172019,1172019,備後三川,BINGO-MIKAWA,133.110118,34.630201
11720,4,福塩線,Fukuen Line,2,1172020,1172020,備後矢野,BINGO-YANO,133.125736,34.664316
11720,4,福塩線,Fukuen Line,2,1172021,1172021,上下,JOGE,133.117625,34.694932
11720,4,福塩線,Fukuen Line,2,1172022,1172022,甲奴,KONU,133.081331,34.703642
11720,4,福塩線,Fukuen Line,2,1172023,1172023,梶田,KAJITA,133.058919,34.711037
11720,4,福塩線,Fukuen Line,2,1172024,1172024,備後安田,BINGO-YASUDA,133.033978,34.741075
11720,4,福塩線,Fukuen Line,2,1172025,1172025,吉舎,KISA,132.990771,34.727641
11720,4,福塩線,Fukuen Line,2,1172026,1172026,三良坂,MIRASAKA,132.957578,34.766186
11720,4,福塩線,Fukuen Line,2,1172027,1171423,塩町,SHIOMACHI,132.913863,34.774265
11720,4,福塩線,Fukuen Line,2,1172028,1171424,神杉,KAMISUGI,132.902747,34.780725
11720,4,福塩線,Fukuen Line,2,1172029,1171425,八次,YATSUGI,132.878805,34.802244
11720,4,福塩線,Fukuen Line,2,1172030,1170735,三次,MIYOSHI,132.855976,34.802646
11721,4,宇部線,Ube Line,2,1172101,1161224,新山口,SHIN-YAMAGUCHI,131.39657,34.093255
11721,4,宇部線,Ube Line,2,1172102,1172102,上嘉川,KAMI-KAGAWA,131.378726,34.073407
11721,4,宇部線,Ube Line,2,1172103,1172103,深溝,FUKAMIZO,131.371313,34.04699
11721,4,宇部線,Ube Line,2,1172104,1172104,周防佐山,SUO-SAYAMA,131.363667,34.034919
11721,4,宇部線,Ube Line,2,1172105,1172105,岩倉,IWAKURA,131.360009,34.02337
11721,4,宇部線,Ube Line,2,1172106,1172106,阿知須,AJISU,131.356665,34.010535
11721,4,宇部線,Ube Line,2,1172107,1172107,岐波,KIWA,131.347864,33.989654
11721,4,宇部線,Ube Line,2,1172108,1172108,丸尾,MARUO,131.336718,33.970255
11721,4,宇部線,Ube Line,2,1172109,1172109,床波,TOKONAMI,131.305457,33.952851
11721,4,宇部線,Ube Line,2,1172110,1172110,常盤,TOKIWA,131.292636,33.940907
11721,4,宇部線,Ube Line,2,1172111,1172111,草江,KUSAE,131.274304,33.936602
11721,4,宇部線,Ube Line,2,1172112,1172112,宇部岬,UBEMISAKI,131.262102,33.934672
11721,4,宇部線,Ube Line,2,1172113,1172113,東新川,HIGASHI-SHINKAWA,131.25691,33.94839
11721,4,宇部線,Ube Line,2,1172114,1172114,琴芝,KOTOSHIBA,131.252244,33.952698
11721,4,宇部線,Ube Line,2,1172115,1172115,宇部新川,UBE-SHINKAWA,131.242441,33.958369
11721,4,宇部線,Ube Line,2,1172116,1172116,居能,INO,131.228161,33.96706
11721,4,宇部線,Ube Line,2,1172117,1172117,岩鼻,IWAHANA,131.225406,33.978608
11721,4,宇部線,Ube Line,2,1172118,1161228,宇部,UBE,131.221691,34.003017
11722,4,美祢線,Mine Line,2,1172201,1161230,厚狭,ASA,131.159965,34.053361
11722,4,美祢線,Mine Line,2,1172202,1172202,湯ノ峠,YUNOTO,131.172601,34.085649
11722,4,美祢線,Mine Line,2,1172203,1172203,厚保,ATSU,131.154691,34.113929
11722,4,美祢線,Mine Line,2,1172204,1172204,四郎ケ原,SHIROGAHARA,131.161162,34.137596
11722,4,美祢線,Mine Line,2,1172205,1172205,南大嶺,MINAMI-OMINE,131.185299,34.161483
11722,4,美祢線,Mine Line,2,1172206,1172206,美祢,MINE,131.203981,34.169077
11722,4,美祢線,Mine Line,2,1172207,1172207,重安,SHIGEYASU,131.2087,34.194339
11722,4,美祢線,Mine Line,2,1172208,1172208,於福,OFUKU,131.20794,34.236421
11722,4,美祢線,Mine Line,2,1172209,1172209,渋木,SHIBUKI,131.196663,34.311679
11722,4,美祢線,Mine Line,2,1172210,1172210,長門湯本,NAGATO-YUMOTO,131.172422,34.334435
11722,4,美祢線,Mine Line,2,1172211,1172211,板持,ITAMOCHI,131.176666,34.353341
11722,4,美祢線,Mine Line,2,1172212,1170217,長門市,NAGATOSHI,131.185722,34.375417
11722,4,美祢線,Mine Line,2,1172213,1172213,仙崎,SENZAKI,131.198904,34.387841
11723,4,小野田線,Onoda Line,2,1172301,1172115,宇部新川,UBE-SHINKAWA,131.242441,33.958369
11723,4,小野田線,Onoda Line,2,1172302,1172116,居能,INO,131.228161,33.96706
11723,4,小野田線,Onoda Line,2,1172303,1172303,妻崎,TSUMAZAKI,131.20278,33.970359
11723,4,小野田線,Onoda Line,2,1172304,1172304,長門長沢,NAGATO-NAGASAWA,131.196786,33.966562
11723,4,小野田線,Onoda Line,2,1172305,1172305,雀田,SUZUMEDA,131.186951,33.960743
11723,4,小野田線,Onoda Line,2,1172306,1172306,小野田港,ONODAKO,131.175146,33.972
11723,4,小野田線,Onoda Line,2,1172307,1172307,南小野田,MINAMI-ONODA,131.174949,33.97743
11723,4,小野田線,Onoda Line,2,1172308,1172308,南中川,MINAMI-NAKAGAWA,131.17887,33.986973
11723,4,小野田線,Onoda Line,2,1172309,1172309,目出,MEDE,131.183334,33.996595
11723,4,小野田線,Onoda Line,2,1172310,1161229,小野田,ONODA,131.185605,34.007877
11723,4,小野田線,Onoda Line,2,1172311,1172311,浜河内,HAMAGOCHI,131.179518,33.950529
11723,4,小野田線,Onoda Line,2,1172312,1172312,長門本山,NAGATO-MOTOYAMA,131.173213,33.942755
11724,4,岩徳線,Gantoku Line,2,1172401,1161128,岩国,IWAKUNI,132.225631,34.171828
11724,4,岩徳線,Gantoku Line,2,1172402,1172402,西岩国,NISHI-IWAKUNI,132.195786,34.16302
11724,4,岩徳線,Gantoku Line,2,1172403,1172403,川西,KAWANISHI,132.177321,34.156612
11724,4,岩徳線,Gantoku Line,2,1172404,1172404,柱野,HASIRANO,132.154599,34.143874
11724,4,岩徳線,Gantoku Line,2,1172405,1172405,欽明路,KIMMEIJI,132.101813,34.1044
11724,4,岩徳線,Gantoku Line,2,1172406,1172406,玖珂,KUGA,132.081951,34.097195
11724,4,岩徳線,Gantoku Line,2,1172407,1172407,周防高森,SUO-TAKAMORI,132.045564,34.090701
11724,4,岩徳線,Gantoku Line,2,1172408,1172408,米川,YONEKAWA,132.014745,34.074521
11724,4,岩徳線,Gantoku Line,2,1172409,1172409,高水,TAKAMIZU,131.973069,34.055395
11724,4,岩徳線,Gantoku Line,2,1172410,1172410,勝間,KATSUMA,131.953979,34.042008
11724,4,岩徳線,Gantoku Line,2,1172411,1172411,大河内,OKAWACHI,131.934175,34.03098
11724,4,岩徳線,Gantoku Line,2,1172412,1172412,周防久保,SUO-KUBO,131.919248,34.029211
11724,4,岩徳線,Gantoku Line,2,1172413,1172413,生野屋,IKUNOYA,131.887359,34.035445
11724,4,岩徳線,Gantoku Line,2,1172414,1172414,周防花岡,SUO-HANAOKA,131.867328,34.035922
11724,4,岩徳線,Gantoku Line,2,1172415,1161215,櫛ケ浜,KUSHIGAHAMA,131.829079,34.031002
11724,4,岩徳線,Gantoku Line,2,1172416,1161216,徳山,TOKUYAMA,131.8029,34.051555
11801,5,土讃線,Dosan Line,2,1180101,1180101,多度津,TADOTSU,133.757235,34.271238
11801,5,土讃線,Dosan Line,2,1180102,1180102,金蔵寺,KONZOJI,133.777486,34.248152
11801,5,土讃線,Dosan Line,2,1180103,1180103,善通寺,ZENTSUJI,133.789235,34.230021
11801,5,土讃線,Dosan Line,2,1180104,1180104,琴平,KOTOHIRA,133.8213,34.192106
11801,5,土讃線,Dosan Line,2,1180105,1180105,塩入,SHIOIRI,133.849938,34.156089
11801,5,土讃線,Dosan Line,2,1180106,1180106,黒川,KUROKAWA,133.82011,34.133145
11801,5,土讃線,Dosan Line,2,1180107,1180107,讃岐財田,SANUKI-SAIDA,133.814781,34.117463
11801,5,土讃線,Dosan Line,2,1180108,1180108,坪尻,TSUBOJIRI,133.823816,34.053932
11801,5,土讃線,Dosan Line,2,1180109,1180109,箸蔵,HASHIKURA,133.848495,34.040318
11801,5,土讃線,Dosan Line,2,1180110,1180110,佃,TSUKUDA,133.857677,34.032439
11801,5,土讃線,Dosan Line,2,1180111,1180111,阿波池田,AWA-IKEDA,133.804669,34.026891
11801,5,土讃線,Dosan Line,2,1180112,1180112,三縄,MINAWA,133.7874,34.006854
11801,5,土讃線,Dosan Line,2,1180113,1180113,祖谷口,IYAGUCHI,133.780423,33.972692
11801,5,土讃線,Dosan Line,2,1180114,1180114,阿波川口,AWA-KAWAGUCHI,133.754634,33.963649
11801,5,土讃線,Dosan Line,2,1180115,1180115,小歩危,KOBOKE,133.758767,33.923352
11801,5,土讃線,Dosan Line,2,1180116,1180116,大歩危,OBOKE,133.767348,33.8765
11801,5,土讃線,Dosan Line,2,1180117,1180117,土佐岩原,TOSA-IWAHARA,133.788154,33.822582
11801,5,土讃線,Dosan Line,2,1180118,1180118,豊永,TOYONAGA,133.759638,33.796788
11801,5,土讃線,Dosan Line,2,1180119,1180119,大田口,OTAGUCHI,133.726552,33.785539
11801,5,土讃線,Dosan Line,2,1180120,1180120,土佐穴内,TOSA-ANANAI,133.696126,33.779192
11801,5,土讃線,Dosan Line,2,1180121,1180121,大杉,OSUGI,133.66445,33.761091
11801,5,土讃線,Dosan Line,2,1180122,1180122,土佐北川,TOSA-KITAGAWA,133.686312,33.714792
11801,5,土讃線,Dosan Line,2,1180123,1180123,角茂谷,KAKUMODANI,133.692528,33.695689
11801,5,土讃線,Dosan Line,2,1180124,1180124,繁藤,SHIGETO,133.690186,33.680389
11801,5,土讃線,Dosan Line,2,1180125,1180125,新改,SHINGAI,133.695763,33.649596
11801,5,土讃線,Dosan Line,2,1180126,1180126,土佐山田,TOSA-YAMADA,133.684664,33.607085
11801,5,土讃線,Dosan Line,2,1180127,1180127,山田西町,YAMADANISHIMACHI,133.677287,33.60453
11801,5,土讃線,Dosan Line,2,1180128,1180128,土佐長岡,TOSA-NAGAOKA,133.662219,33.591728
11801,5,土讃線,Dosan Line,2,1180129,1180129,後免,GOMEN,133.645479,33.579245
11801,5,土讃線,Dosan Line,2,1180130,1180130,土佐大津,TOSA-OTSU,133.612062,33.576661
11801,5,土讃線,Dosan Line,2,1180131,1180131,布師田,NUNOSHIDA,133.590379,33.575595
11801,5,土讃線,Dosan Line,2,1180132,1180132,土佐一宮,TOSA-IKKU,133.577274,33.578974
11801,5,土讃線,Dosan Line,2,1180133,1180133,薊野,AZONO,133.560056,33.578243
11801,5,土讃線,Dosan Line,2,1180134,1180134,高知,KOCHI,133.543522,33.566758
11801,5,土讃線,Dosan Line,2,1180135,1180135,入明,IRIAKE,133.530298,33.567322
